date,closing_price,clolag_1,price_diff,prilag_1,prilag_2,prilag_3,prilag_4,prilag_5
2024-02-21,114.62,116.95,-2.3299999999999983,-0.1799999999999926,0.8499999999999943,2.1200000000000045,0.09000000000000341,-1.9300000000000068
2024-02-22,114.45,114.62,-0.1700000000000017,-2.3299999999999983,-0.1799999999999926,0.8499999999999943,2.1200000000000045,0.09000000000000341
2024-02-23,114.83,114.45,0.37999999999999545,-0.1700000000000017,-2.3299999999999983,-0.1799999999999926,0.8499999999999943,2.1200000000000045
2024-02-26,115.92,114.83,1.0900000000000034,0.37999999999999545,-0.1700000000000017,-2.3299999999999983,-0.1799999999999926,0.8499999999999943
2024-02-27,117.12,115.92,1.2000000000000028,1.0900000000000034,0.37999999999999545,-0.1700000000000017,-2.3299999999999983,-0.1799999999999926
2024-02-28,115.96,117.12,-1.1600000000000108,1.2000000000000028,1.0900000000000034,0.37999999999999545,-0.1700000000000017,-2.3299999999999983
2024-02-29,116.41,115.96,0.45000000000000284,-1.1600000000000108,1.2000000000000028,1.0900000000000034,0.37999999999999545,-0.1700000000000017
2024-03-01,117.36,116.41,0.9500000000000028,0.45000000000000284,-1.1600000000000108,1.2000000000000028,1.0900000000000034,0.37999999999999545
2024-03-04,118.12,117.36,0.7600000000000051,0.9500000000000028,0.45000000000000284,-1.1600000000000108,1.2000000000000028,1.0900000000000034
2024-03-05,116.94,118.12,-1.1800000000000068,0.7600000000000051,0.9500000000000028,0.45000000000000284,-1.1600000000000108,1.2000000000000028
2024-03-06,118.31,116.94,1.3700000000000045,-1.1800000000000068,0.7600000000000051,0.9500000000000028,0.45000000000000284,-1.1600000000000108
2024-03-07,119.25,118.31,0.9399999999999977,1.3700000000000045,-1.1800000000000068,0.7600000000000051,0.9500000000000028,0.45000000000000284
2024-03-08,121.45,119.25,2.200000000000003,0.9399999999999977,1.3700000000000045,-1.1800000000000068,0.7600000000000051,0.9500000000000028
2024-03-11,118.13,121.45,-3.3200000000000074,2.200000000000003,0.9399999999999977,1.3700000000000045,-1.1800000000000068,0.7600000000000051
2024-03-12,117.74,118.13,-0.39000000000000057,-3.3200000000000074,2.200000000000003,0.9399999999999977,1.3700000000000045,-1.1800000000000068
2024-03-13,117.55,117.74,-0.18999999999999773,-0.39000000000000057,-3.3200000000000074,2.200000000000003,0.9399999999999977,1.3700000000000045
2024-03-14,116.22,117.55,-1.3299999999999983,-0.18999999999999773,-0.39000000000000057,-3.3200000000000074,2.200000000000003,0.9399999999999977
2024-03-15,115.54,116.22,-0.6799999999999926,-1.3299999999999983,-0.18999999999999773,-0.39000000000000057,-3.3200000000000074,2.200000000000003
2024-03-18,116.46,115.54,0.9199999999999875,-0.6799999999999926,-1.3299999999999983,-0.18999999999999773,-0.39000000000000057,-3.3200000000000074
2024-03-19,115.78,116.46,-0.6799999999999926,0.9199999999999875,-0.6799999999999926,-1.3299999999999983,-0.18999999999999773,-0.39000000000000057
2024-03-20,115.65,115.78,-0.12999999999999545,-0.6799999999999926,0.9199999999999875,-0.6799999999999926,-1.3299999999999983,-0.18999999999999773
2024-03-21,118.0,115.65,2.3499999999999943,-0.12999999999999545,-0.6799999999999926,0.9199999999999875,-0.6799999999999926,-1.3299999999999983
2024-03-22,117.48,118.0,-0.519999999999996,2.3499999999999943,-0.12999999999999545,-0.6799999999999926,0.9199999999999875,-0.6799999999999926
2024-03-25,118.79,117.48,1.3100000000000023,-0.519999999999996,2.3499999999999943,-0.12999999999999545,-0.6799999999999926,0.9199999999999875
2024-03-26,118.6,118.79,-0.19000000000001194,1.3100000000000023,-0.519999999999996,2.3499999999999943,-0.12999999999999545,-0.6799999999999926
2024-03-27,120.0,118.6,1.4000000000000057,-0.19000000000001194,1.3100000000000023,-0.519999999999996,2.3499999999999943,-0.12999999999999545
2024-03-28,120.34,120.0,0.3400000000000034,1.4000000000000057,-0.19000000000001194,1.3100000000000023,-0.519999999999996,2.3499999999999943
2024-04-02,120.07,120.34,-0.27000000000001023,0.3400000000000034,1.4000000000000057,-0.19000000000001194,1.3100000000000023,-0.519999999999996
2024-04-03,117.81,120.07,-2.259999999999991,-0.27000000000001023,0.3400000000000034,1.4000000000000057,-0.19000000000001194,1.3100000000000023
2024-04-04,118.35,117.81,0.539999999999992,-2.259999999999991,-0.27000000000001023,0.3400000000000034,1.4000000000000057,-0.19000000000001194
2024-04-05,118.04,118.35,-0.30999999999998806,0.539999999999992,-2.259999999999991,-0.27000000000001023,0.3400000000000034,1.4000000000000057
2024-04-08,118.19,118.04,0.14999999999999147,-0.30999999999998806,0.539999999999992,-2.259999999999991,-0.27000000000001023,0.3400000000000034
2024-04-09,119.15,118.19,0.960000000000008,0.14999999999999147,-0.30999999999998806,0.539999999999992,-2.259999999999991,-0.27000000000001023
2024-04-10,118.21,119.15,-0.9400000000000119,0.960000000000008,0.14999999999999147,-0.30999999999998806,0.539999999999992,-2.259999999999991
2024-04-11,116.81,118.21,-1.3999999999999915,-0.9400000000000119,0.960000000000008,0.14999999999999147,-0.30999999999998806,0.539999999999992
2024-04-12,116.24,116.81,-0.5700000000000074,-1.3999999999999915,-0.9400000000000119,0.960000000000008,0.14999999999999147,-0.30999999999998806
2024-04-15,114.64,116.24,-1.5999999999999943,-0.5700000000000074,-1.3999999999999915,-0.9400000000000119,0.960000000000008,0.14999999999999147
2024-04-16,112.2,114.64,-2.4399999999999977,-1.5999999999999943,-0.5700000000000074,-1.3999999999999915,-0.9400000000000119,0.960000000000008
2024-04-17,111.94,112.2,-0.2600000000000051,-2.4399999999999977,-1.5999999999999943,-0.5700000000000074,-1.3999999999999915,-0.9400000000000119
2024-04-18,112.73,111.94,0.7900000000000063,-0.2600000000000051,-2.4399999999999977,-1.5999999999999943,-0.5700000000000074,-1.3999999999999915
2024-04-19,111.86,112.73,-0.8700000000000045,0.7900000000000063,-0.2600000000000051,-2.4399999999999977,-1.5999999999999943,-0.5700000000000074
2024-04-22,112.88,111.86,1.019999999999996,-0.8700000000000045,0.7900000000000063,-0.2600000000000051,-2.4399999999999977,-1.5999999999999943
2024-04-23,114.58,112.88,1.7000000000000028,1.019999999999996,-0.8700000000000045,0.7900000000000063,-0.2600000000000051,-2.4399999999999977
2024-04-24,115.0,114.58,0.4200000000000017,1.7000000000000028,1.019999999999996,-0.8700000000000045,0.7900000000000063,-0.2600000000000051
2024-04-26,112.99,115.0,-2.010000000000005,0.4200000000000017,1.7000000000000028,1.019999999999996,-0.8700000000000045,0.7900000000000063
2024-04-29,113.84,112.99,0.8500000000000085,-2.010000000000005,0.4200000000000017,1.7000000000000028,1.019999999999996,-0.8700000000000045
2024-04-30,114.54,113.84,0.7000000000000028,0.8500000000000085,-2.010000000000005,0.4200000000000017,1.7000000000000028,1.019999999999996
2024-05-01,113.92,114.54,-0.6200000000000045,0.7000000000000028,0.8500000000000085,-2.010000000000005,0.4200000000000017,1.7000000000000028
2024-05-02,115.0,113.92,1.0799999999999983,-0.6200000000000045,0.7000000000000028,0.8500000000000085,-2.010000000000005,0.4200000000000017
2024-05-03,115.23,115.0,0.23000000000000398,1.0799999999999983,-0.6200000000000045,0.7000000000000028,0.8500000000000085,-2.010000000000005
2024-05-06,116.59,115.23,1.3599999999999994,0.23000000000000398,1.0799999999999983,-0.6200000000000045,0.7000000000000028,0.8500000000000085
2024-05-07,119.0,116.59,2.4099999999999966,1.3599999999999994,0.23000000000000398,1.0799999999999983,-0.6200000000000045,0.7000000000000028
2024-05-08,119.74,119.0,0.7399999999999949,2.4099999999999966,1.3599999999999994,0.23000000000000398,1.0799999999999983,-0.6200000000000045
2024-05-09,117.09,119.74,-2.6499999999999915,0.7399999999999949,2.4099999999999966,1.3599999999999994,0.23000000000000398,1.0799999999999983
2024-05-10,117.54,117.09,0.45000000000000284,-2.6499999999999915,0.7399999999999949,2.4099999999999966,1.3599999999999994,0.23000000000000398
2024-05-13,119.12,117.54,1.5799999999999983,0.45000000000000284,-2.6499999999999915,0.7399999999999949,2.4099999999999966,1.3599999999999994
2024-05-14,119.33,119.12,0.20999999999999375,1.5799999999999983,0.45000000000000284,-2.6499999999999915,0.7399999999999949,2.4099999999999966
2024-05-15,119.93,119.33,0.6000000000000085,0.20999999999999375,1.5799999999999983,0.45000000000000284,-2.6499999999999915,0.7399999999999949
2024-05-16,122.26,119.93,2.3299999999999983,0.6000000000000085,0.20999999999999375,1.5799999999999983,0.45000000000000284,-2.6499999999999915
2024-05-17,121.04,122.26,-1.2199999999999989,2.3299999999999983,0.6000000000000085,0.20999999999999375,1.5799999999999983,0.45000000000000284
2024-05-20,121.77,121.04,0.7299999999999898,-1.2199999999999989,2.3299999999999983,0.6000000000000085,0.20999999999999375,1.5799999999999983
2024-05-21,121.79,121.77,0.020000000000010232,0.7299999999999898,-1.2199999999999989,2.3299999999999983,0.6000000000000085,0.20999999999999375
2024-05-22,121.5,121.79,-0.29000000000000625,0.020000000000010232,0.7299999999999898,-1.2199999999999989,2.3299999999999983,0.6000000000000085
2024-05-23,120.73,121.5,-0.769999999999996,-0.29000000000000625,0.020000000000010232,0.7299999999999898,-1.2199999999999989,2.3299999999999983
2024-05-24,118.87,120.73,-1.8599999999999994,-0.769999999999996,-0.29000000000000625,0.020000000000010232,0.7299999999999898,-1.2199999999999989
2024-05-27,120.1,118.87,1.2299999999999898,-1.8599999999999994,-0.769999999999996,-0.29000000000000625,0.020000000000010232,0.7299999999999898
2024-05-28,120.31,120.1,0.21000000000000796,1.2299999999999898,-1.8599999999999994,-0.769999999999996,-0.29000000000000625,0.020000000000010232
2024-05-29,118.34,120.31,-1.9699999999999989,0.21000000000000796,1.2299999999999898,-1.8599999999999994,-0.769999999999996,-0.29000000000000625
2024-05-30,117.99,118.34,-0.3500000000000085,-1.9699999999999989,0.21000000000000796,1.2299999999999898,-1.8599999999999994,-0.769999999999996
2024-05-31,119.54,117.99,1.5500000000000114,-0.3500000000000085,-1.9699999999999989,0.21000000000000796,1.2299999999999898,-1.8599999999999994
2024-06-03,121.29,119.54,1.75,1.5500000000000114,-0.3500000000000085,-1.9699999999999989,0.21000000000000796,1.2299999999999898
2024-06-04,122.46,121.29,1.1699999999999875,1.75,1.5500000000000114,-0.3500000000000085,-1.9699999999999989,0.21000000000000796
2024-06-05,123.47,122.46,1.0100000000000051,1.1699999999999875,1.75,1.5500000000000114,-0.3500000000000085,-1.9699999999999989
2024-06-06,124.85,123.47,1.3799999999999955,1.0100000000000051,1.1699999999999875,1.75,1.5500000000000114,-0.3500000000000085
2024-06-07,125.55,124.85,0.7000000000000028,1.3799999999999955,1.0100000000000051,1.1699999999999875,1.75,1.5500000000000114
2024-06-11,124.93,125.55,-0.6199999999999903,0.7000000000000028,1.3799999999999955,1.0100000000000051,1.1699999999999875,1.75
2024-06-12,124.1,124.93,-0.8300000000000125,-0.6199999999999903,0.7000000000000028,1.3799999999999955,1.0100000000000051,1.1699999999999875
2024-06-13,125.48,124.1,1.3800000000000097,-0.8300000000000125,-0.6199999999999903,0.7000000000000028,1.3799999999999955,1.0100000000000051
2024-06-14,125.31,125.48,-0.1700000000000017,1.3800000000000097,-0.8300000000000125,-0.6199999999999903,0.7000000000000028,1.3799999999999955
2024-06-17,125.49,125.31,0.1799999999999926,-0.1700000000000017,1.3800000000000097,-0.8300000000000125,-0.6199999999999903,0.7000000000000028
2024-06-18,127.98,125.49,2.490000000000009,0.1799999999999926,-0.1700000000000017,1.3800000000000097,-0.8300000000000125,-0.6199999999999903
2024-06-19,126.94,127.98,-1.0400000000000063,2.490000000000009,0.1799999999999926,-0.1700000000000017,1.3800000000000097,-0.8300000000000125
2024-06-20,127.75,126.94,0.8100000000000023,-1.0400000000000063,2.490000000000009,0.1799999999999926,-0.1700000000000017,1.3800000000000097
2024-06-21,127.68,127.75,-0.06999999999999318,0.8100000000000023,-1.0400000000000063,2.490000000000009,0.1799999999999926,-0.1700000000000017
2024-06-24,126.8,127.68,-0.8800000000000097,-0.06999999999999318,0.8100000000000023,-1.0400000000000063,2.490000000000009,0.1799999999999926
2024-06-25,128.63,126.8,1.8299999999999983,-0.8800000000000097,-0.06999999999999318,0.8100000000000023,-1.0400000000000063,2.490000000000009
2024-06-26,126.9,128.63,-1.7299999999999898,1.8299999999999983,-0.8800000000000097,-0.06999999999999318,0.8100000000000023,-1.0400000000000063
2024-06-27,126.2,126.9,-0.7000000000000028,-1.7299999999999898,1.8299999999999983,-0.8800000000000097,-0.06999999999999318,0.8100000000000023
2024-06-28,127.38,126.2,1.1799999999999926,-0.7000000000000028,-1.7299999999999898,1.8299999999999983,-0.8800000000000097,-0.06999999999999318
2024-07-01,126.2,127.38,-1.1799999999999926,1.1799999999999926,-0.7000000000000028,-1.7299999999999898,1.8299999999999983,-0.8800000000000097
2024-07-02,125.66,126.2,-0.5400000000000063,-1.1799999999999926,1.1799999999999926,-0.7000000000000028,-1.7299999999999898,1.8299999999999983
2024-07-03,125.38,125.66,-0.28000000000000114,-0.5400000000000063,-1.1799999999999926,1.1799999999999926,-0.7000000000000028,-1.7299999999999898
2024-07-04,127.86,125.38,2.480000000000004,-0.28000000000000114,-0.5400000000000063,-1.1799999999999926,1.1799999999999926,-0.7000000000000028
2024-07-05,127.1,127.86,-0.7600000000000051,2.480000000000004,-0.28000000000000114,-0.5400000000000063,-1.1799999999999926,1.1799999999999926
2024-07-08,126.47,127.1,-0.6299999999999955,-0.7600000000000051,2.480000000000004,-0.28000000000000114,-0.5400000000000063,-1.1799999999999926
2024-07-09,128.69,126.47,2.219999999999999,-0.6299999999999955,-0.7600000000000051,2.480000000000004,-0.28000000000000114,-0.5400000000000063
2024-07-10,128.54,128.69,-0.15000000000000568,2.219999999999999,-0.6299999999999955,-0.7600000000000051,2.480000000000004,-0.28000000000000114
2024-07-11,129.92,128.54,1.3799999999999955,-0.15000000000000568,2.219999999999999,-0.6299999999999955,-0.7600000000000051,2.480000000000004
2024-07-12,131.66,129.92,1.740000000000009,1.3799999999999955,-0.15000000000000568,2.219999999999999,-0.6299999999999955,-0.7600000000000051
2024-07-15,132.69,131.66,1.0300000000000011,1.740000000000009,1.3799999999999955,-0.15000000000000568,2.219999999999999,-0.6299999999999955
2024-07-16,132.44,132.69,-0.25,1.0300000000000011,1.740000000000009,1.3799999999999955,-0.15000000000000568,2.219999999999999
2024-07-17,133.5,132.44,1.0600000000000023,-0.25,1.0300000000000011,1.740000000000009,1.3799999999999955,-0.15000000000000568
2024-07-18,132.66,133.5,-0.8400000000000034,1.0600000000000023,-0.25,1.0300000000000011,1.740000000000009,1.3799999999999955
2024-07-19,131.63,132.66,-1.0300000000000011,-0.8400000000000034,1.0600000000000023,-0.25,1.0300000000000011,1.740000000000009
2024-07-22,131.68,131.63,0.05000000000001137,-1.0300000000000011,-0.8400000000000034,1.0600000000000023,-0.25,1.0300000000000011
2024-07-23,133.14,131.68,1.4599999999999795,0.05000000000001137,-1.0300000000000011,-0.8400000000000034,1.0600000000000023,-0.25
2024-07-24,132.78,133.14,-0.3599999999999852,1.4599999999999795,0.05000000000001137,-1.0300000000000011,-0.8400000000000034,1.0600000000000023
2024-07-25,132.6,132.78,-0.18000000000000682,-0.3599999999999852,1.4599999999999795,0.05000000000001137,-1.0300000000000011,-0.8400000000000034
2024-07-26,133.14,132.6,0.539999999999992,-0.18000000000000682,-0.3599999999999852,1.4599999999999795,0.05000000000001137,-1.0300000000000011
2024-07-29,134.9,133.14,1.7600000000000193,0.539999999999992,-0.18000000000000682,-0.3599999999999852,1.4599999999999795,0.05000000000001137
2024-07-30,135.95,134.9,1.049999999999983,1.7600000000000193,0.539999999999992,-0.18000000000000682,-0.3599999999999852,1.4599999999999795
2024-07-31,137.49,135.95,1.5400000000000205,1.049999999999983,1.7600000000000193,0.539999999999992,-0.18000000000000682,-0.3599999999999852
2024-08-01,136.27,137.49,-1.2199999999999989,1.5400000000000205,1.049999999999983,1.7600000000000193,0.539999999999992,-0.18000000000000682
2024-08-02,132.46,136.27,-3.8100000000000023,-1.2199999999999989,1.5400000000000205,1.049999999999983,1.7600000000000193,0.539999999999992
2024-08-05,124.89,132.46,-7.570000000000007,-3.8100000000000023,-1.2199999999999989,1.5400000000000205,1.049999999999983,1.7600000000000193
2024-08-06,127.69,124.89,2.799999999999997,-7.570000000000007,-3.8100000000000023,-1.2199999999999989,1.5400000000000205,1.049999999999983
2024-08-07,127.34,127.69,-0.3499999999999943,2.799999999999997,-7.570000000000007,-3.8100000000000023,-1.2199999999999989,1.5400000000000205
2024-08-08,129.11,127.34,1.7700000000000102,-0.3499999999999943,2.799999999999997,-7.570000000000007,-3.8100000000000023,-1.2199999999999989
2024-08-09,129.55,129.11,0.4399999999999977,1.7700000000000102,-0.3499999999999943,2.799999999999997,-7.570000000000007,-3.8100000000000023
2024-08-12,130.53,129.55,0.9799999999999898,0.4399999999999977,1.7700000000000102,-0.3499999999999943,2.799999999999997,-7.570000000000007
2024-08-13,132.52,130.53,1.990000000000009,0.9799999999999898,0.4399999999999977,1.7700000000000102,-0.3499999999999943,2.799999999999997
2024-08-14,134.21,132.52,1.6899999999999977,1.990000000000009,0.9799999999999898,0.4399999999999977,1.7700000000000102,-0.3499999999999943
2024-08-15,134.9,134.21,0.6899999999999977,1.6899999999999977,1.990000000000009,0.9799999999999898,0.4399999999999977,1.7700000000000102
2024-08-16,138.13,134.9,3.2299999999999898,0.6899999999999977,1.6899999999999977,1.990000000000009,0.9799999999999898,0.4399999999999977
2024-08-19,139.25,138.13,1.1200000000000045,3.2299999999999898,0.6899999999999977,1.6899999999999977,1.990000000000009,0.9799999999999898
2024-08-20,139.6,139.25,0.3499999999999943,1.1200000000000045,3.2299999999999898,0.6899999999999977,1.6899999999999977,1.990000000000009
2024-08-21,136.03,139.6,-3.569999999999993,0.3499999999999943,1.1200000000000045,3.2299999999999898,0.6899999999999977,1.6899999999999977
2024-08-22,136.46,136.03,0.4300000000000068,-3.569999999999993,0.3499999999999943,1.1200000000000045,3.2299999999999898,0.6899999999999977
2024-08-23,136.8,136.46,0.3400000000000034,0.4300000000000068,-3.569999999999993,0.3499999999999943,1.1200000000000045,3.2299999999999898
2024-08-26,138.81,136.8,2.009999999999991,0.3400000000000034,0.4300000000000068,-3.569999999999993,0.3499999999999943,1.1200000000000045
2024-08-27,137.43,138.81,-1.3799999999999955,2.009999999999991,0.3400000000000034,0.4300000000000068,-3.569999999999993,0.3499999999999943
2024-08-28,138.57,137.43,1.1399999999999864,-1.3799999999999955,2.009999999999991,0.3400000000000034,0.4300000000000068,-3.569999999999993
2024-08-29,138.8,138.57,0.2300000000000182,1.1399999999999864,-1.3799999999999955,2.009999999999991,0.3400000000000034,0.4300000000000068
2024-08-30,139.5,138.8,0.6999999999999886,0.2300000000000182,1.1399999999999864,-1.3799999999999955,2.009999999999991,0.3400000000000034
2024-09-02,141.77,139.5,2.2700000000000102,0.6999999999999886,0.2300000000000182,1.1399999999999864,-1.3799999999999955,2.009999999999991
2024-09-03,143.38,141.77,1.6099999999999852,2.2700000000000102,0.6999999999999886,0.2300000000000182,1.1399999999999864,-1.3799999999999955
2024-09-04,139.94,143.38,-3.4399999999999977,1.6099999999999852,2.2700000000000102,0.6999999999999886,0.2300000000000182,1.1399999999999864
2024-09-05,141.35,139.94,1.4099999999999966,-3.4399999999999977,1.6099999999999852,2.2700000000000102,0.6999999999999886,0.2300000000000182
2024-09-06,143.47,141.35,2.1200000000000045,1.4099999999999966,-3.4399999999999977,1.6099999999999852,2.2700000000000102,0.6999999999999886
2024-09-09,142.95,143.47,-0.5200000000000102,2.1200000000000045,1.4099999999999966,-3.4399999999999977,1.6099999999999852,2.2700000000000102
2024-09-10,143.77,142.95,0.8200000000000216,-0.5200000000000102,2.1200000000000045,1.4099999999999966,-3.4399999999999977,1.6099999999999852
2024-09-11,141.05,143.77,-2.719999999999999,0.8200000000000216,-0.5200000000000102,2.1200000000000045,1.4099999999999966,-3.4399999999999977
2024-09-12,142.96,141.05,1.9099999999999966,-2.719999999999999,0.8200000000000216,-0.5200000000000102,2.1200000000000045,1.4099999999999966
2024-09-13,141.65,142.96,-1.3100000000000023,1.9099999999999966,-2.719999999999999,0.8200000000000216,-0.5200000000000102,2.1200000000000045
2024-09-16,142.99,141.65,1.3400000000000034,-1.3100000000000023,1.9099999999999966,-2.719999999999999,0.8200000000000216,-0.5200000000000102
2024-09-17,143.04,142.99,0.04999999999998295,1.3400000000000034,-1.3100000000000023,1.9099999999999966,-2.719999999999999,0.8200000000000216
2024-09-18,143.32,143.04,0.28000000000000114,0.04999999999998295,1.3400000000000034,-1.3100000000000023,1.9099999999999966,-2.719999999999999
2024-09-19,144.02,143.32,0.700000000000017,0.28000000000000114,0.04999999999998295,1.3400000000000034,-1.3100000000000023,1.9099999999999966
2024-09-20,144.5,144.02,0.47999999999998977,0.700000000000017,0.28000000000000114,0.04999999999998295,1.3400000000000034,-1.3100000000000023
2024-09-23,142.39,144.5,-2.1100000000000136,0.47999999999998977,0.700000000000017,0.28000000000000114,0.04999999999998295,1.3400000000000034
2024-09-24,138.06,142.39,-4.329999999999984,-2.1100000000000136,0.47999999999998977,0.700000000000017,0.28000000000000114,0.04999999999998295
2024-09-25,134.89,138.06,-3.170000000000016,-4.329999999999984,-2.1100000000000136,0.47999999999998977,0.700000000000017,0.28000000000000114
2024-09-26,134.35,134.89,-0.539999999999992,-3.170000000000016,-4.329999999999984,-2.1100000000000136,0.47999999999998977,0.700000000000017
2024-09-27,134.16,134.35,-0.18999999999999773,-0.539999999999992,-3.170000000000016,-4.329999999999984,-2.1100000000000136,0.47999999999998977
2024-09-30,135.39,134.16,1.2299999999999898,-0.18999999999999773,-0.539999999999992,-3.170000000000016,-4.329999999999984,-2.1100000000000136
2024-10-01,133.34,135.39,-2.049999999999983,1.2299999999999898,-0.18999999999999773,-0.539999999999992,-3.170000000000016,-4.329999999999984
2024-10-02,134.19,133.34,0.8499999999999943,-2.049999999999983,1.2299999999999898,-0.18999999999999773,-0.539999999999992,-3.170000000000016
2024-10-03,134.61,134.19,0.4200000000000159,0.8499999999999943,-2.049999999999983,1.2299999999999898,-0.18999999999999773,-0.539999999999992
2024-10-04,132.74,134.61,-1.8700000000000045,0.4200000000000159,0.8499999999999943,-2.049999999999983,1.2299999999999898,-0.18999999999999773
2024-10-07,134.77,132.74,2.030000000000001,-1.8700000000000045,0.4200000000000159,0.8499999999999943,-2.049999999999983,1.2299999999999898
2024-10-08,134.97,134.77,0.19999999999998863,2.030000000000001,-1.8700000000000045,0.4200000000000159,0.8499999999999943,-2.049999999999983
2024-10-09,135.63,134.97,0.6599999999999966,0.19999999999998863,2.030000000000001,-1.8700000000000045,0.4200000000000159,0.8499999999999943
2024-10-10,136.19,135.63,0.5600000000000023,0.6599999999999966,0.19999999999998863,2.030000000000001,-1.8700000000000045,0.4200000000000159
2024-10-11,135.64,136.19,-0.5500000000000114,0.5600000000000023,0.6599999999999966,0.19999999999998863,2.030000000000001,-1.8700000000000045
2024-10-14,136.82,135.64,1.1800000000000068,-0.5500000000000114,0.5600000000000023,0.6599999999999966,0.19999999999998863,2.030000000000001
2024-10-15,139.29,136.82,2.469999999999999,1.1800000000000068,-0.5500000000000114,0.5600000000000023,0.6599999999999966,0.19999999999998863
2024-10-16,139.8,139.29,0.5100000000000193,2.469999999999999,1.1800000000000068,-0.5500000000000114,0.5600000000000023,0.6599999999999966
2024-10-17,142.0,139.8,2.1999999999999886,0.5100000000000193,2.469999999999999,1.1800000000000068,-0.5500000000000114,0.5600000000000023
2024-10-18,142.85,142.0,0.8499999999999943,2.1999999999999886,0.5100000000000193,2.469999999999999,1.1800000000000068,-0.5500000000000114
2024-10-21,144.45,142.85,1.5999999999999943,0.8499999999999943,2.1999999999999886,0.5100000000000193,2.469999999999999,1.1800000000000068
2024-10-22,141.23,144.45,-3.219999999999999,1.5999999999999943,0.8499999999999943,2.1999999999999886,0.5100000000000193,2.469999999999999
2024-10-23,141.78,141.23,0.5500000000000114,-3.219999999999999,1.5999999999999943,0.8499999999999943,2.1999999999999886,0.5100000000000193
2024-10-24,143.43,141.78,1.6500000000000057,0.5500000000000114,-3.219999999999999,1.5999999999999943,0.8499999999999943,2.1999999999999886
2024-10-25,144.02,143.43,0.5900000000000034,1.6500000000000057,0.5500000000000114,-3.219999999999999,1.5999999999999943,0.8499999999999943
2024-10-28,142.86,144.02,-1.1599999999999966,0.5900000000000034,1.6500000000000057,0.5500000000000114,-3.219999999999999,1.5999999999999943
2024-10-29,144.17,142.86,1.3099999999999739,-1.1599999999999966,0.5900000000000034,1.6500000000000057,0.5500000000000114,-3.219999999999999
2024-10-30,142.93,144.17,-1.2399999999999807,1.3099999999999739,-1.1599999999999966,0.5900000000000034,1.6500000000000057,0.5500000000000114
2024-10-31,142.75,142.93,-0.18000000000000682,-1.2399999999999807,1.3099999999999739,-1.1599999999999966,0.5900000000000034,1.6500000000000057
2024-11-01,142.09,142.75,-0.6599999999999966,-0.18000000000000682,-1.2399999999999807,1.3099999999999739,-1.1599999999999966,0.5900000000000034
2024-11-04,144.35,142.09,2.259999999999991,-0.6599999999999966,-0.18000000000000682,-1.2399999999999807,1.3099999999999739,-1.1599999999999966
2024-11-05,143.85,144.35,-0.5,2.259999999999991,-0.6599999999999966,-0.18000000000000682,-1.2399999999999807,1.3099999999999739
2024-11-06,145.46,143.85,1.6100000000000136,-0.5,2.259999999999991,-0.6599999999999966,-0.18000000000000682,-1.2399999999999807
2024-11-07,147.26,145.46,1.799999999999983,1.6100000000000136,-0.5,2.259999999999991,-0.6599999999999966,-0.18000000000000682
2024-11-08,149.32,147.26,2.0600000000000023,1.799999999999983,1.6100000000000136,-0.5,2.259999999999991,-0.6599999999999966
2024-11-11,149.79,149.32,0.46999999999999886,2.0600000000000023,1.799999999999983,1.6100000000000136,-0.5,2.259999999999991
2024-11-12,150.25,149.79,0.46000000000000796,0.46999999999999886,2.0600000000000023,1.799999999999983,1.6100000000000136,-0.5
2024-11-13,149.62,150.25,-0.6299999999999955,0.46000000000000796,0.46999999999999886,2.0600000000000023,1.799999999999983,1.6100000000000136
2024-11-14,152.84,149.62,3.219999999999999,-0.6299999999999955,0.46000000000000796,0.46999999999999886,2.0600000000000023,1.799999999999983
2024-11-15,155.13,152.84,2.289999999999992,3.219999999999999,-0.6299999999999955,0.46000000000000796,0.46999999999999886,2.0600000000000023
2024-11-18,153.02,155.13,-2.109999999999985,2.289999999999992,3.219999999999999,-0.6299999999999955,0.46000000000000796,0.46999999999999886
2024-11-19,155.61,153.02,2.5900000000000034,-2.109999999999985,2.289999999999992,3.219999999999999,-0.6299999999999955,0.46000000000000796
2024-11-20,156.38,155.61,0.7699999999999818,2.5900000000000034,-2.109999999999985,2.289999999999992,3.219999999999999,-0.6299999999999955
2024-11-21,156.24,156.38,-0.13999999999998636,0.7699999999999818,2.5900000000000034,-2.109999999999985,2.289999999999992,3.219999999999999
2024-11-22,159.03,156.24,2.789999999999992,-0.13999999999998636,0.7699999999999818,2.5900000000000034,-2.109999999999985,2.289999999999992
2024-11-25,160.14,159.03,1.1099999999999852,2.789999999999992,-0.13999999999998636,0.7699999999999818,2.5900000000000034,-2.109999999999985
2024-11-26,154.46,160.14,-5.679999999999978,1.1099999999999852,2.789999999999992,-0.13999999999998636,0.7699999999999818,2.5900000000000034
2024-11-27,157.57,154.46,3.109999999999985,-5.679999999999978,1.1099999999999852,2.789999999999992,-0.13999999999998636,0.7699999999999818
2024-11-28,158.58,157.57,1.0100000000000193,3.109999999999985,-5.679999999999978,1.1099999999999852,2.789999999999992,-0.13999999999998636
2024-11-29,158.58,158.58,0.0,1.0100000000000193,3.109999999999985,-5.679999999999978,1.1099999999999852,2.789999999999992
